,ctx-lh-callosA,ctx-lh-callosB,ctx-lh-callosC,ctx-lh-callosD,ctx-lh-froB,ctx-lh-froC,ctx-lh-froD,ctx-lh-froinf,ctx-lh-froint,ctx-lh-frointB,ctx-lh-froorb,ctx-lh-froprefro,ctx-lh-frosup,ctx-lh-frosupant,ctx-lh-insinf,ctx-lh-inspostc,ctx-lh-insprec,ctx-lh-occpar,ctx-lh-occparastr,ctx-lh-occperistr,ctx-lh-occstr,ctx-lh-occtemp,ctx-lh-paradent,ctx-lh-paraspl,ctx-lh-parinfA,ctx-lh-parinfB,ctx-lh-parinfC,ctx-lh-vis-sen-bnd,ctx-lh-parsupA,ctx-lh-parsupB,ctx-lh-postcentA,ctx-lh-postcentB,ctx-lh-precentA,ctx-lh-precentB,ctx-lh-pyriform,ctx-lh-tempinf,ctx-lh-tempmed,ctx-lh-temppara,ctx-lh-temppole,ctx-lh-tempsup,ctx-lh-froA,ctx-lh-tempHeschl,ctx-lh-vis-aud-bnd,ctx-lh-parolfact,ctx-rh-callosA,ctx-rh-callosB,ctx-rh-callosC,ctx-rh-callosD,ctx-rh-froB,ctx-rh-froC,ctx-rh-froD,ctx-rh-froinf,ctx-rh-froint,ctx-rh-frointB,ctx-rh-froorb,ctx-rh-froprefro,ctx-rh-frosup,ctx-rh-frosupant,ctx-rh-insinf,ctx-rh-inspostc,ctx-rh-insprec,ctx-rh-occpar,ctx-rh-occparastr,ctx-rh-occperistr,ctx-rh-occstr,ctx-rh-occtemp,ctx-rh-paradent,ctx-rh-paraspl,ctx-rh-parinfA,ctx-rh-parinfB,ctx-rh-parinfC,ctx-rh-vis-sen-bnd,ctx-rh-parsupA,ctx-rh-parsupB,ctx-rh-postcentA,ctx-rh-postcentB,ctx-rh-precentA,ctx-rh-precentB,ctx-rh-pyriform,ctx-rh-tempinf,ctx-rh-tempmed,ctx-rh-temppara,ctx-rh-temppole,ctx-rh-tempsup,ctx-rh-froA,ctx-rh-tempHeschl,ctx-rh-vis-aud-bnd,ctx-rh-parolfact
ctx-lh-parsupA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,-0.031,0.076,-0.033,0.045,-0.021,0.062,-0.126,0.13,-0.145,0.018,-0.15,0.017,-0.055,-0.069,0.029,0.046,-0.032,-0.081,0.078,0.055,-0.064,0.022,0.045,0.033,-0.102,-0.142,-0.018,-0.163,0.03,-0.011,0.085,0.085,0.117,0.161,0.15,0.06,-0.066,-0.343,-0.159,0.15,0.014,0.106,-0.122,0.114,-0.009,0.028,-0.025,0.014,-0.027,-0.096,-0.253,0.038,-0.137,-0.042,-0.155,-0.007,-0.083,-0.012
ctx-lh-parsupB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008,0.063,0.007,0.06,-0.006,-0.056,-0.071,-0.05,-0.008,-0.023,-0.112,0.026,0.041,-0.031,0.066,0.13,0.082,-0.034,-0.001,-0.06,0.049,0.029,0.066,0.053,-0.004,-0.1,0.059,-0.062,-0.003,0.022,0.122,0.016,0.029,-0.002,0.04,-0.028,-0.021,-0.087,-0.072,-0.005,0.061,-0.065,0.001,0.024,0.009,0.064,0.003,0.047,-0.001,-0.083,-0.04,-0.11,-0.075,-0.089,-0.061,0.015,-0.029,-0.007
ctx-lh-postcentA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.094,-0.106,-0.038,0.004,-0.034,-0.045,-0.047,0.003,-0.167,-0.039,-0.137,-0.055,0.004,0.013,0.039,0.078,-0.048,0.089,0.005,0.032,0.093,0.086,0.083,0.05,-0.06,0.063,0.023,0.021,-0.108,0.064,0.08,-0.082,-0.058,0.003,-0.03,-0.04,-0.043,0.022,0.046,-0.058,0.016,-0.005,-0.051,-0.206,-0.166,-0.194,-0.061,0.044,-0.006,-0.004,-0.017,0.001,-0.216,0.046,-0.168,-0.064,0.031
ctx-lh-postcentB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.053,-0.029,-0.002,-0.084,-0.064,-0.108,-0.01,-0.158,-0.067,-0.096,-0.024,0.016,0.084,0.054,0.059,0.009,-0.002,-0.036,0.04,-0.006,0.038,-0.009,0.016,-0.017,0.036,-0.021,0.031,-0.093,0.067,0.086,-0.049,-0.036,0.031,-0.042,-0.035,-0.001,-0.013,-0.049,-0.047,-0.02,0.059,-0.019,-0.118,-0.048,-0.051,-0.047,0.036,-0.04,-0.021,-0.102,-0.033,-0.211,-0.01,-0.144,-0.044,-0.011
ctx-lh-precentA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.042,0.027,-0.047,-0.051,-0.073,0.043,-0.169,-0.043,-0.115,-0.051,0.05,0.036,0.015,0.09,0.009,0.016,0.034,0.019,0.029,0.026,0.015,0.042,0.011,0.001,-0.014,0.028,-0.073,0.057,0.039,-0.076,-0.044,0.009,-0.026,-0.036,0.006,-0.0,0.019,-0.02,-0.002,-0.013,-0.022,-0.149,-0.09,-0.142,-0.089,0.079,-0.014,0.016,-0.036,0.04,-0.191,0.011,-0.13,-0.043,0.025
ctx-lh-precentB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,-0.096,-0.016,-0.149,0.097,-0.111,0.042,-0.046,-0.009,0.056,0.033,0.064,0.101,0.033,-0.01,0.023,0.047,-0.015,-0.032,-0.038,0.058,0.059,0.024,0.034,0.057,-0.0,0.058,0.036,-0.046,-0.029,0.006,-0.029,-0.043,0.009,-0.033,-0.031,0.065,-0.084,0.017,0.044,-0.017,0.057,-0.064,-0.086,0.049,-0.039,0.065,-0.093,0.106,-0.113,0.058,-0.019,-0.009,0.044
ctx-lh-pyriform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,0.046,0.092,0.01,-0.029,-0.045,-0.043,0.047,0.037,-0.065,-0.12,-0.083,0.018,-0.078,-0.106,-0.073,-0.107,-0.05,-0.082,-0.062,0.002,-0.026,-0.068,-0.019,-0.011,-0.036,0.056,0.04,0.042,0.049,0.077,0.031,-0.035,-0.026,-0.07,0.013,0.035,0.038,0.013,-0.019,-0.041,0.036,-0.009,0.038,0.053,0.002,0.058,-0.018,-0.034,-0.053,-0.023,0.027,0.071
ctx-lh-tempinf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,0.063,0.088,-0.06,0.051,-0.016,0.086,-0.021,0.002,-0.101,-0.022,0.047,-0.059,-0.121,0.012,-0.078,-0.112,-0.055,-0.037,0.021,-0.068,0.068,-0.079,-0.017,-0.041,0.008,-0.012,-0.022,0.011,0.048,0.132,0.161,0.025,-0.131,-0.041,-0.005,0.065,-0.028,-0.032,-0.057,-0.049,-0.091,0.054,-0.021,0.025,0.035,0.08,-0.075,0.078,-0.034,0.05,-0.006
ctx-lh-tempmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.123,-0.016,0.027,-0.051,0.008,0.006,-0.012,0.025,0.01,-0.021,-0.044,-0.069,-0.122,-0.089,-0.057,-0.019,-0.03,-0.064,-0.106,0.004,-0.119,0.037,0.006,0.014,0.02,-0.016,0.052,0.104,0.039,0.006,0.021,-0.042,-0.01,0.007,0.027,-0.064,-0.073,-0.099,-0.124,-0.074,-0.062,-0.011,-0.025,-0.161,0.096,-0.014,-0.029,-0.067,-0.024,0.044,-0.058
ctx-lh-temppara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.094,0.003,0.118,-0.022,0.174,0.018,0.14,-0.056,0.038,0.125,0.008,-0.041,0.083,-0.08,-0.091,-0.079,0.052,0.075,-0.082,0.1,-0.081,-0.096,-0.063,-0.067,-0.087,-0.128,-0.057,-0.051,0.005,0.159,0.086,-0.107,-0.142,-0.131,0.026,-0.086,-0.062,-0.113,-0.069,-0.142,0.018,0.01,0.043,-0.187,0.033,-0.116,0.139,-0.009,-0.019,0.024
ctx-lh-temppole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,-0.133,-0.013,-0.061,0.012,-0.075,-0.011,-0.068,-0.017,-0.057,-0.06,-0.102,0.022,0.05,0.002,-0.019,0.007,0.018,-0.136,-0.001,0.046,0.036,-0.016,-0.025,-0.04,0.053,-0.028,0.03,0.004,-0.074,0.007,0.068,0.06,-0.035,-0.011,0.01,-0.029,0.037,0.062,-0.011,0.022,-0.031,0.096,-0.033,0.057,-0.113,0.012,0.053,0.047
ctx-lh-tempsup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,-0.09,-0.032,0.075,0.104,0.023,0.095,-0.056,0.017,-0.036,0.087,-0.004,0.047,0.008,-0.019,-0.041,-0.006,-0.042,0.017,-0.177,0.007,0.028,-0.093,0.001,0.053,-0.011,-0.05,0.085,0.031,-0.001,-0.087,0.011,0.058,-0.098,-0.244,-0.216,-0.2,-0.136,-0.024,-0.032,-0.07,-0.026,-0.048,-0.215,0.046,-0.119,-0.027,0.021
ctx-lh-froA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013,-0.029,0.031,-0.094,-0.026,0.027,-0.097,0.116,0.086,-0.02,0.1,0.117,0.086,0.015,-0.086,0.014,-0.072,0.089,0.004,0.089,0.045,0.009,0.075,0.026,0.039,-0.012,-0.187,-0.025,0.064,-0.029,0.037,-0.1,-0.081,-0.032,-0.103,-0.051,-0.02,-0.054,0.012,-0.118,0.096,-0.098,0.066,-0.055,-0.033,0.006,-0.022
ctx-lh-tempHeschl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.042,0.093,0.032,-0.035,0.027,-0.035,0.056,0.002,-0.009,-0.012,0.048,-0.029,0.031,-0.019,-0.016,-0.021,0.001,-0.133,0.047,0.07,-0.044,0.043,-0.031,0.092,-0.029,-0.038,-0.011,0.041,-0.059,0.082,0.04,-0.008,-0.155,-0.074,-0.113,-0.039,-0.004,-0.017,-0.108,-0.035,-0.039,-0.233,-0.011,-0.132,-0.103,0.017
ctx-lh-vis-aud-bnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007,0.034,0.077,-0.019,0.006,0.036,0.021,-0.038,-0.006,0.054,0.006,0.009,-0.074,0.04,-0.064,0.032,-0.036,0.029,0.021,-0.062,0.03,0.053,0.023,-0.035,-0.065,-0.049,0.051,0.001,-0.004,-0.075,-0.024,-0.088,-0.096,-0.1,-0.039,0.009,-0.018,-0.125,0.079,-0.054,-0.065,-0.017,-0.057,0.039,-0.072
ctx-lh-parolfact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.063,-0.053,-0.001,0.026,-0.047,0.041,-0.046,0.004,-0.057,-0.025,0.003,0.093,-0.034,-0.038,0.098,0.061,0.02,-0.027,-0.066,-0.018,-0.083,0.045,0.056,-0.091,-0.12,-0.041,0.071,-0.023,-0.058,-0.053,0.027,0.015,0.028,0.035,-0.038,-0.031,-0.036,0.041,0.01,0.091,-0.031,0.078,0.003,0.062
ctx-rh-callosA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.059,-0.183,0.023,-0.039,0.031,-0.117,-0.083,-0.084,-0.106,-0.072,-0.062,-0.07,-0.078,-0.059,0.015,-0.091,0.142,0.029,0.116,0.045,0.151,0.05,-0.132,0.002,0.044,0.027,0.162,0.049,0.083,0.027,0.124,0.07,0.033,-0.007,-0.015,-0.061,0.121,-0.08,0.028,-0.127,-0.02,-0.011,-0.098
ctx-rh-callosB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.045,0.029,-0.01,0.027,-0.037,-0.058,-0.009,-0.062,-0.032,-0.023,-0.015,0.016,-0.064,-0.018,-0.054,0.093,-0.002,0.043,-0.004,0.116,-0.067,-0.053,0.001,-0.033,0.032,0.072,0.041,0.108,0.077,0.15,0.067,0.035,-0.101,-0.037,0.014,0.012,-0.029,0.019,0.008,-0.054,0.009,-0.062
ctx-rh-callosC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.048,0.068,0.037,-0.058,-0.013,0.038,0.006,0.004,-0.057,0.042,-0.045,-0.001,0.004,-0.01,0.037,0.028,0.09,-0.01,0.085,-0.038,-0.195,-0.113,0.007,0.038,0.092,-0.019,0.065,0.047,0.102,0.115,0.082,-0.11,-0.049,-0.105,0.033,-0.08,0.088,-0.077,-0.003,-0.008,-0.035
ctx-rh-callosD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023,0.049,-0.055,0.066,0.063,0.041,0.026,-0.027,-0.009,-0.051,0.016,0.039,0.069,0.098,0.015,0.061,0.057,0.05,0.005,-0.013,-0.025,0.059,0.065,0.094,-0.006,0.024,-0.07,-0.057,-0.011,0.007,-0.054,0.047,-0.044,0.13,-0.027,0.01,-0.064,-0.049,0.04,0.002
ctx-rh-froB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.025,0.152,-0.029,-0.036,-0.008,-0.007,0.009,-0.005,0.109,-0.004,0.109,-0.054,0.023,0.018,0.018,-0.064,0.047,0.052,0.02,-0.025,0.003,0.013,-0.004,0.106,0.03,0.09,0.089,0.068,0.017,-0.036,-0.085,-0.038,-0.015,-0.025,0.051,0.039,0.024,0.022,-0.038
ctx-rh-froC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082,0.097,-0.003,0.046,0.037,0.075,0.018,0.062,-0.021,0.078,-0.004,-0.02,0.019,-0.065,-0.072,-0.051,0.093,0.138,-0.006,-0.024,0.021,-0.053,0.066,-0.034,0.051,-0.005,0.045,0.055,-0.077,-0.076,0.001,-0.015,-0.004,0.061,0.029,0.037,0.046,0.043
ctx-rh-froD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047,0.069,0.047,-0.021,-0.052,0.049,-0.058,0.04,-0.016,-0.034,0.056,0.057,0.086,-0.017,0.068,-0.024,-0.108,-0.063,0.049,-0.006,0.094,0.015,0.048,0.025,0.069,0.064,0.053,-0.102,-0.023,-0.081,0.115,-0.073,0.113,-0.025,-0.035,0.035,-0.027
ctx-rh-froinf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09,-0.074,0.033,0.142,-0.033,0.165,-0.041,0.019,-0.14,-0.059,-0.094,-0.076,-0.136,0.023,0.044,0.185,0.052,-0.132,-0.054,-0.045,0.05,0.022,0.114,0.109,0.092,0.008,-0.076,-0.03,0.059,-0.011,0.045,0.116,0.135,-0.014,0.05,-0.039
ctx-rh-froint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.076,-0.029,0.063,-0.039,0.068,-0.014,0.077,-0.091,-0.004,-0.018,-0.019,-0.094,0.084,-0.031,0.07,0.02,-0.041,-0.002,-0.055,0.024,0.08,0.098,0.137,0.064,0.028,0.012,-0.092,0.047,-0.044,0.07,0.093,0.078,0.082,0.042,-0.062
ctx-rh-frointB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.027,0.104,-0.044,0.117,-0.017,0.035,-0.103,-0.059,-0.109,-0.036,-0.134,0.051,-0.005,0.106,0.031,-0.086,-0.013,-0.053,0.05,0.041,0.078,0.087,0.059,-0.001,-0.044,-0.056,0.008,-0.026,0.009,0.061,0.086,-0.003,0.015,-0.05
ctx-rh-froorb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,-0.011,0.017,-0.04,0.094,-0.038,0.035,-0.028,-0.023,-0.072,0.045,0.06,0.066,0.012,-0.04,0.026,-0.002,-0.025,-0.009,0.113,0.03,0.067,0.051,-0.082,0.008,-0.012,0.093,-0.017,0.104,0.02,0.048,0.047,0.004
ctx-rh-froprefro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.017,-0.05,-0.007,0.029,0.057,0.069,-0.022,0.023,0.002,0.035,0.084,-0.067,-0.06,0.06,0.006,0.072,-0.049,-0.077,-0.031,-0.076,-0.011,0.024,-0.023,0.015,-0.062,0.095,0.004,0.037,-0.096,-0.023,0.009,0.065
ctx-rh-frosup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,0.004,0.041,-0.034,0.022,-0.036,0.003,-0.025,0.06,-0.039,-0.032,-0.021,-0.041,0.03,-0.049,-0.005,0.069,0.086,0.134,0.061,-0.002,0.047,0.014,0.052,-0.014,0.051,-0.01,0.021,0.009,-0.019,-0.003
ctx-rh-frosupant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.072,0.053,0.016,0.071,0.009,0.05,0.019,0.02,0.038,-0.048,-0.01,0.059,-0.009,0.074,-0.014,-0.022,0.033,-0.02,0.005,0.031,-0.062,0.005,-0.081,0.15,-0.064,0.093,0.014,-0.031,0.073,-0.022
ctx-rh-insinf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.006,-0.021,-0.047,-0.066,-0.069,-0.013,0.017,-0.007,-0.036,-0.091,-0.044,-0.035,0.004,-0.044,0.018,0.081,0.075,0.037,0.015,0.022,0.042,-0.069,0.044,-0.002,0.064,0.043,-0.046,0.004
ctx-rh-inspostc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026,0.05,-0.084,-0.043,-0.08,-0.004,-0.0,0.001,0.036,-0.028,-0.066,0.012,0.025,0.013,-0.083,-0.012,-0.013,0.013,0.028,0.015,0.031,-0.062,0.074,-0.116,0.07,-0.074,-0.012,0.051
ctx-rh-insprec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.043,-0.035,-0.016,-0.113,0.048,-0.015,-0.022,-0.043,-0.116,0.021,-0.028,0.039,0.087,0.089,0.178,0.128,0.051,-0.051,-0.017,0.041,-0.028,0.059,0.032,-0.002,0.046,-0.057,-0.036
ctx-rh-occpar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013,-0.068,-0.011,-0.096,-0.014,0.102,0.104,0.034,0.025,-0.018,0.042,0.027,0.065,0.046,0.035,0.019,0.01,-0.029,-0.004,-0.155,-0.046,-0.016,0.057,0.117,-0.042,-0.027
ctx-rh-occparastr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,0.046,-0.009,-0.057,-0.001,0.039,0.035,-0.073,0.099,0.063,0.027,-0.086,-0.096,-0.082,-0.029,0.009,-0.003,-0.034,-0.123,-0.006,-0.156,-0.037,-0.069,-0.167,-0.042
ctx-rh-occperistr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,-0.099,-0.046,0.08,0.108,-0.005,-0.033,-0.004,0.075,-0.003,-0.015,-0.062,-0.04,-0.043,0.004,-0.055,0.024,-0.186,-0.068,-0.09,0.018,0.036,-0.124,-0.028
ctx-rh-occstr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.011,-0.021,0.108,0.095,-0.031,-0.051,0.052,0.064,0.044,-0.007,0.015,0.021,0.008,0.055,0.006,0.068,-0.114,0.028,-0.041,-0.025,-0.042,-0.072,-0.06
ctx-rh-occtemp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,0.076,0.135,0.045,0.003,-0.03,-0.015,-0.078,-0.02,-0.079,-0.076,-0.033,0.042,0.002,0.033,-0.085,-0.012,-0.07,0.032,0.094,-0.06,0.051
ctx-rh-paradent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019,0.016,0.043,0.039,0.019,-0.009,0.0,-0.008,-0.009,0.01,-0.007,-0.016,0.14,0.038,0.019,0.061,0.005,0.05,0.011,-0.022,0.074
ctx-rh-paraspl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,0.062,-0.054,0.138,-0.119,-0.072,-0.053,-0.074,-0.003,-0.014,-0.016,0.065,0.038,0.197,-0.0,0.127,-0.113,-0.094,0.12,0.002
ctx-rh-parinfA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049,0.013,0.103,-0.02,-0.03,0.012,-0.002,0.043,0.009,-0.058,-0.051,-0.058,0.181,-0.063,0.04,-0.028,-0.028,0.098,-0.046
ctx-rh-parinfB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.088,0.008,0.115,0.005,0.037,0.063,0.07,-0.026,-0.017,-0.055,0.042,-0.059,-0.007,-0.003,0.022,0.049,0.034,-0.027
ctx-rh-parinfC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004,0.012,0.034,-0.031,0.07,-0.009,0.005,0.031,0.052,0.074,-0.081,0.063,-0.067,0.017,-0.01,-0.014,0.018
ctx-rh-vis-sen-bnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082,0.032,0.048,0.032,0.005,-0.028,0.077,-0.025,0.038,-0.133,0.036,-0.029,0.007,0.093,-0.015,-0.013
ctx-rh-parsupA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.105,0.04,0.075,0.046,0.041,0.02,-0.035,-0.11,-0.022,-0.047,0.015,-0.08,0.032,-0.023,-0.023
ctx-rh-parsupB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,0.028,-0.007,0.028,0.041,-0.071,-0.05,-0.095,-0.062,-0.107,-0.032,-0.003,-0.065,0.028
ctx-rh-postcentA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.085,-0.107,-0.014,0.065,0.048,0.014,0.02,0.068,-0.169,0.025,-0.111,-0.088,0.079
ctx-rh-postcentB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.067,0.03,0.077,0.019,-0.043,-0.048,-0.031,-0.139,-0.029,-0.046,-0.058,0.039
ctx-rh-precentA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.091,0.137,0.025,-0.024,-0.026,0.062,-0.171,0.008,-0.109,-0.092,0.015
ctx-rh-precentB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.077,0.037,0.085,-0.075,0.094,-0.077,0.02,-0.004,-0.018,0.024
ctx-rh-pyriform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069,-0.02,0.057,0.029,-0.054,-0.07,-0.009,-0.016,-0.007
ctx-rh-tempinf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062,0.103,0.086,0.05,-0.02,0.012,0.036,0.034
ctx-rh-tempmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.181,0.069,0.133,-0.056,-0.02,0.067,0.046
ctx-rh-temppara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.113,-0.018,0.144,0.029,0.053,0.068
ctx-rh-temppole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.096,-0.066,0.05,0.087,0.053
ctx-rh-tempsup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.134,-0.154,-0.011,0.045
ctx-rh-froA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.016,0.062,-0.032
ctx-rh-tempHeschl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.044,0.025
ctx-rh-vis-aud-bnd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008
ctx-rh-parolfact,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
